Jahr;Monat;Tag;Temp. [°C];Nied. 6-6 [mm];Nied. 0-0 [mm];ET[mm];Ref. ET [mm];Gesamtverbrauch [^m^3/d];Kommentar Verbrauch;Quellwasser [m^3];Buebental [m^3];Schooren [m^3];Grundwasser tot. ;Gruppenbezug [m^3];Gesamtförderung [m^3/d];Kommentar Förderung;Ständige Wohnbevölkerung;;ET [mm/d];Ref ET [mm/d];Abfluss Uze [m^3/d]
2020;10;20201027;6.462775519;0.368864038;0.162241734;0.257977756;0.733944585;980;;559;92;626;718;-20;1257;;6491;;0.257977756;0.7;29980.8
2020;10;20201028;9.210714385;5.509722323;3.977267505;0.225994401;0.890664951;1032;;658;92;354;446;-141;963;;6491;;0.225994401;0.9;19180.8
2020;10;20201029;10.35290853;5.055550271;6.934897749;0.092102474;0.76002252;996;;632;92;434;526;-20;1138;;6491;;0.092102474;0.8;23155.2
2020;10;20201030;10.66995566;0;0.104036006;0.304654278;0.836928084;1021;;719;92;167;259;-46;932;;6491;;0.304654278;0.8;21600
2020;10;20201031;6.54192268;0.050969509;0.045919422;0.037097496;0.481470061;1059;;675;92;0;92;163;930;Ventil defekt;6491;;0.037097496;0.5;17712
2020;11;20201101;9.40768374;0.962775519;0.688564515;0.065882515;0.662874224;1107;;655;92;0;92;283;1030;;6491;;0.065882515;0.7;13392
2020;11;20201102;16.76389438;0.165905728;0;0.606564363;1.295050952;991;;614;92;458;550;-23;1141;;6491;;0.606564363;1.3;11577.6
2020;11;20201103;11.59493077;5.714176291;4.735926859;0.064599985;0.712431147;983;;601;92;569;661;-17;1245;;6491;;0.064599985;0.7;12441.6
2020;11;20201104;7.004969663;1.352736629;3.188839853;0.061401649;0.530961086;1056;;594;92;320;412;-94;912;;6491;;0.061401649;0.5;13046.4
2020;11;20201105;8.017966863;0;0.024977714;0.074406083;0.594033002;1014;;597;92;522;614;-27;1184;;6491;;0.074406083;0.6;12096
2020;11;20201106;6.813916927;0;0;0.058203314;0.441558478;1035;;591;92;371;463;-38;1016;;6491;;0.058203314;0.4;13564.8
2020;11;20201107;6.292991754;0;0.024977714;0.02259944;0.4;1059;;558;92;472;564;-15;1107;;6491;;0.02259944;0.4;12441.6
2020;11;20201108;5.376864345;0;0;0.032194447;0.418464042;1034;;548;92;479;571;-42;1077;;6491;;0.032194447;0.4;11145.6
2020;11;20201109;4.93365091;0.068016645;0;0.11427973;0.333944585;1032;;542;92;422;514;-38;1018;;6491;;0.11427973;0.3;10800
2020;11;20201110;5.00588939;0.06396671;0.075022286;0.016202769;0.315480543;1068;;507;92;606;698;-82;1123;;6491;;0.016202769;0.3;10108.8
2020;11;20201111;5.993911481;0.018986155;0.020941708;0.02259944;0.3;1082;;500;92;638;730;-203;1027;;6491;;0.02259944;0.3;8899.2
2020;11;20201112;7.793839147;0;0.024977714;0.222584973;0.561425021;1045;;472;92;558;650;-69;1053;;6491;;0.222584973;0.6;8121.6
2020;11;20201113;5.864886437;0;0;0.258611031;0.413833648;1048;;464;92;615;707;-41;1130;;6491;;0.258611031;0.4;7862.4
2020;11;20201114;5.858897482;0;0;0.276307421;0.392386107;1089;;455;92;592;684;1;1140;;6491;;0.276307421;0.4;7689.6
2020;11;20201115;6.626742229;3.681948703;0;0.2434797;0.547712336;1038;;438;92;541;633;-52;1019;;6491;;0.2434797;0.5;6998.4
2020;11;20201116;9.048011199;0.338819702;2.025471959;0.199125187;0.729314191;1040;;429;92;621;713;-92;1050;;6491;;0.199125187;0.7;8726.4
2020;11;20201117;6.770875391;0;0;0.245606597;0.249425128;1053;;402;92;563;655;-107;950;;6491;;0.245606597;0.2;7171.2
2020;11;20201118;3.779822655;0;0;0.164592751;0.236928084;1050;;405;91;619;710;-36;1079;;6491;;0.164592751;0.2;6566.4
2020;11;20201119;6.324387079;3.348786258;4.394002824;0.090186669;0.828929639;1043;;389;92;591;683;-46;1026;;6491;;0.090186669;0.8;7689.6
2020;11;20201120;4.144880991;0.392243926;1.806281225;0.098710237;0.309447648;1059;;394;92;621;713;13;1120;;6491;;0.098710237;0.3;8294.4
2020;11;20201121;0.284792318;0;0;0.147107453;0.175503063;1054;;390;92;304;396;180;966;;6491;;0.147107453;0.2;7430.4
2020;11;20201122;0.286731337;0.049030491;0.054080578;0.156702459;0.158441522;1066;;368;92;233;325;361;1054;;6491;;0.156702459;0.2;6912
2020;11;20201123;1.899728537;0;0;0.137090262;0.273922065;1068;;363;92;590;682;90;1135;;6491;;0.137090262;0.3;7084.8
2020;11;20201124;1.308675802;0;0;0.025797776;0.226077935;1037;;342;92;594;686;81;1109;;6491;;0.025797776;0.2;6739.2
2020;11;20201125;0.368764474;0;0;0.02259944;0.207613893;1035;;359;92;615;707;-14;1052;;6491;;0.02259944;0.2;6220.8
2020;11;20201126;0.31888659;0;0;0.019401105;0.197016501;1055;;337;92;593;685;39;1061;;6491;;0.019401105;0.2;6048
2020;11;20201127;0.706061288;0;0;0.019401105;0.197016501;1030;;320;92;537;629;96;1045;;6491;;0.019401105;0.2;5961.6
2020;11;20201128;0.813916927;0;0;0.02259944;0.241558478;1031;;327;92;603;695;74;1096;;6491;;0.02259944;0.2;5788.8
2020;11;20201129;0.629025045;0;0;0.040295831;0.398597498;1053;;311;92;572;664;96;1071;;6491;;0.040295831;0.4;5443.2
2020;11;20201130;-0.135113563;2.227417723;0;0.0564986;0.341558478;1028;;309;92;603;695;38;1042;;6491;;0.0564986;0.3;5270.4
2020;12;20201201;0.50176712;3.769955664;5.56784962;0.028996111;0.244541977;1023;;309;92;488;580;119;1008;;6491;;0.028996111;0.2;6134.4
2020;12;20201202;0.232903082;0.098060981;0.332960582;0.025797776;0.275503063;1012;;307;92;601;693;196;1196;;6491;;0.025797776;0.3;6048
2020;12;20201203;-0.1781551;0;0;0.168424362;0.212431147;1049;;288;92;562;654;67;1009;;6491;;0.168424362;0.2;5702.4
2020;12;20201204;-0.276216081;4.257977755;0.23726402;0.028996111;0.426198898;1030;;301;92;543;635;57;993;;6491;;0.028996111;0.4;5356.8
2020;12;20201205;1.089689647;6.897901182;10.67287492;0.017696391;0.26002252;1047;;284;92;524;616;224;1124;;6491;;0.017696391;0.3;7171.2
2020;12;20201206;0.679822655;16.92303609;17.98512061;0.014498056;0.3;1080;;286;92;526;618;107;1011;;6491;;0.014498056;0.3;17193.6
2020;12;20201207;1.0088477;0;2.800672533;0.014498056;0.16002252;1038;;331;92;600;692;48;1071;;6491;;0.014498056;0.2;27475.2
2020;12;20201208;0.296869791;0.751988801;0.457849152;0.024093062;0.226077935;1011;;340;92;590;682;59;1081;;6491;;0.024093062;0.2;20563.2
2020;12;20201209;0.679822655;3.951240972;5.218300099;0.020894726;0.244541977;1028;;312;92;534;626;46;984;;6491;;0.020894726;0.2;18835.2
2020;12;20201210;0.074925327;0;0;0.025797776;0.241558478;1016;;234;92;592;684;145;1063;Quelle Eppenberg ausser Betrieb;6491;;0.025797776;0.2;17193.6
2020;12;20201211;-1.759168945;1.199080273;0;0.017696391;0.178486562;1027;;235;92;561;653;148;1036;;6491;;0.017696391;0.2;14083.2
2020;12;20201212;2.78876992;6.068176444;5.118477582;0.024093062;0.152408627;1037;;234;92;592;684;198;1116;;6491;;0.024093062;0.2;16675.2
2020;12;20201213;3.868936372;0.852160699;3.105430403;0.020894726;0.193967105;1075;;20;92;519;611;375;1006;;6491;;0.020894726;0.2;44064
2020;12;20201214;0.970775826;0;0;0.016202769;0.133944585;1088;;280;92;593;685;127;1092;;6491;;0.016202769;0.1;25488
2020;12;20201215;3.051889236;0.018986155;0.020941708;0.02259944;0.196950604;1023;;444;92;576;668;40;1152;;6491;;0.02259944;0.2;19353.6
2020;12;20201216;3.209019599;0;0;0.01129972;0.163071916;1021;;656;92;573;665;-78;1243;;6491;;0.01129972;0.2;17280
2020;12;20201217;1.557878191;0;0;0.017696391;0.229314191;1021;;620;92;485;577;-136;1061;;6491;;0.017696391;0.2;13824
2020;12;20201218;0.845800718;0;0;0.01129972;0.097016501;1024;;600;92;411;503;-73;1030;;6491;;0.01129972;0.1;12009.6
2020;12;20201219;-0.029052275;0;0;0.008101385;0.115480543;1017;;577;92;456;548;3;1128;;6491;;0.008101385;0.1;11577.6
2020;12;20201220;1.549778319;0.234094272;0.258205728;0.032194446;0.10786665;1034;;540;92;440;532;-51;1021;;6491;;0.032194446;0.1;10713.6
2020;12;20201221;4.092819856;8.225922066;8.764713766;0.014498056;0.263006019;1017;;516;92;429;521;-43;994;;6491;;0.014498056;0.3;13305.6
2020;12;20201222;10.74286964;2.499007939;1.836097242;0.063106363;0.736609429;990;;489;92;595;687;-76;1100;;6491;;0.063106363;0.7;21427.2
2020;12;20201223;9.895533933;17.98302246;6.497528774;0.059485844;0.698212946;1020;;611;92;470;562;-130;1043;;6491;;0.059485844;0.7;15120
2020;12;20201224;6.5740056;9.345927512;16.53058641;0.075899705;0.644541977;1028;;72;92;547;639;118;829;;6491;;0.075899705;0.6;78019.2
2020;12;20201225;1.200919727;1.242293708;3.94624409;0.03389916;0.397016501;950;;291;92;528;620;3;914;;6491;;0.03389916;0.4;56246.4
2020;12;20201226;-1.799080273;0;0;0.126001634;0.130961086;981;;600;92;558;650;92;1342;;6491;;0.126001634;0.1;32572.8
2020;12;20201227;-2.515451914;0;0;0.043494167;0.315414646;972;;883;92;215;307;-312;878;;6491;;0.043494167;0.3;27561.6
2020;12;20201228;0.177711738;1.446575777;0.913453085;0.025797776;0.396950604;961;;1032;92;1;93;-212;913;;6491;;0.025797776;0.4;23328
2020;12;20201229;2.280670048;0.464814103;0.054080578;0.101486389;0.504564496;962;;938;92;190;282;-39;1181;;6491;;0.101486389;0.5;19699.2
2020;12;20201230;0.772642511;0.513169099;0.545425177;0.028996111;0.278486562;959;;799;92;264;356;-93;1062;;6491;;0.028996111;0.3;17366.4
2020;12;20201231;0.087750628;0.031983355;0;0.03389916;0.16002252;1010;;824;92;126;218;-59;983;;6491;;0.03389916;0.2;15120
2021;1;20210101;1.17281441;0.06396671;0;0.014498056;0.241558478;977;;758;92;228;320;4;1082;;6574;;0.014498056;0.2;12873.6
2021;1;20210102;0.898980708;0;0;0.025797776;0.357039021;1066;;688;92;279;371;-52;1007;;6574;;0.025797776;0.4;12355.2
2021;1;20210103;-0.214016492;0;0;0.017696391;0.315480543;1051;;671;92;300;392;-43;1020;;6574;;0.017696391;0.3;11750.4
2021;1;20210104;-0.540010892;0;0;0.030700825;0.357039021;1048;;662;92;323;415;-4;1073;;6574;;0.030700825;0.4;11491.2
2021;1;20210105;-1.218066427;0.550969509;0;0.030700825;0.341558478;979;;635;92;333;425;-101;959;;6574;;0.030700825;0.3;11145.6
2021;1;20210106;-1.041102518;1.434094272;2.153991434;0.017696391;0.186100454;996;;615;92;382;474;-31;1058;;6574;;0.017696391;0.2;10800
2021;1;20210107;-0.294182944;0;0;0.017696391;0.218464042;992;;568;91;372;463;-49;982;;6574;;0.017696391;0.2;10368
2021;1;20210108;-1.753008092;0;0;0.037097496;0.193967105;1002;;572;92;459;551;-23;1100;;6574;;0.037097496;0.2;9763.2
2021;1;20210109;-2.966177191;0;0;0.079309132;0.175503063;1041;;537;92;413;505;-50;992;;6574;;0.079309132;0.2;9072
2021;1;20210110;-2.437052582;0;0;0.106811621;0.346188871;1057;;536;92;471;563;-44;1055;;6574;;0.106811621;0.3;8553.6
2021;1;20210111;-4.128105318;0;0;0.084001089;0.157039021;1050;;532;92;530;622;-5;1149;;6574;;0.084001089;0.2;8121.6
2021;1;20210112;0.347091472;6.497849753;5.483814551;0.027502489;0.359703865;1046;;513;92;475;567;-18;1062;;6574;;0.027502489;0.4;9504
2021;1;20210113;2.137972309;23.78103475;9.421127096;0.02259944;0.4;1077;;496;92;569;661;-66;1091;;6574;;0.02259944;0.4;13651.2
2021;1;20210114;0.169955664;34.19316668;41.08620615;0.01129972;0.4;969;;426;92;522;614;-25;1015;;6574;;0.01129972;0.4;45446.4
2021;1;20210115;-3.667944311;3.409966556;11.45386167;0.01129972;0.078486562;1017;;548;92;450;542;-137;953;;6574;;0.01129972;0.1;27302.4
2021;1;20210116;-6.741373981;3.618111531;0.80412515;0.035392782;0.06002252;1033;;547;92;578;670;-47;1170;;6574;;0.035392782;0.1;20736
2021;1;20210117;-0.068360442;5.112222141;11.39736549;0.014498056;0.130642431;1096;;543;92;450;542;-97;988;;6574;;0.014498056;0.1;19353.6
2021;1;20210118;0.479822655;0;0;0.019401105;0.235525582;1060;;512;92;589;681;5;1198;;6574;;0.019401105;0.2;18057.6
2021;1;20210119;-1.473773467;0;0;0.051595551;0.43362593;1032;;524;92;466;558;-43;1039;;6574;;0.051595551;0.4;16848
2021;1;20210120;-1.936992348;0;0;0.017696391;0.481591024;1017;;518;91;481;572;-65;1025;;6574;;0.017696391;0.5;15984
2021;1;20210121;2.385295914;0.208947264;0;0.051595551;0.660077586;1039;;517;92;488;580;-52;1045;;6574;;0.051595551;0.7;16329.6
2021;1;20210122;5.357706292;9.282397839;5.158878262;0.080802754;0.764773877;1037;;674;92;357;449;-44;1079;;6574;;0.080802754;0.8;24969.6
2021;1;20210123;1.41180601;0.706836347;3.52946654;0.017696391;0.338509081;1078;;813;92;329;421;-8;1226;;6574;;0.017696391;0.3;45014.4
2021;1;20210124;-0.580094118;0.182952864;0.32488857;0.166508557;0.504817254;1058;;951;92;82;174;-51;1074;;6574;;0.166508557;0.5;27993.6
2021;1;20210125;-0.258149654;1.224055382;2.386238863;0.02259944;0.353989624;1035;;873;92;133;225;96;1194;;6574;;0.02259944;0.4;24192
2021;1;20210126;-0.503130209;0.049030491;0.178969148;0.0564986;0.704883151;1023;;818;92;38;130;-21;927;;6574;;0.0564986;0.7;21168
2021;1;20210127;-1.045152453;5.256614667;3.729823922;0.017696391;0.378486562;1039;;787;92;168;260;-62;985;;6574;;0.017696391;0.4;20044.8
2021;1;20210128;5.49291942;19.9741082;15.0780698;0.014498056;0.39364845;1006;;370;92;407;499;-45;824;;6574;;0.014498056;0.4;112320
2021;1;20210129;6.771894682;13.85928941;15.36848073;0.02259944;0.546122974;1026;;18;92;567;659;177;854;;6574;;0.02259944;0.5;235008
2021;1;20210130;5.7129972;10.41716183;10.19705034;0.02259944;0.599681345;1041;;688;184;552;736;26;1450;;6574;;0.02259944;0.6;102816
2021;1;20210131;4.523711585;3.155550271;1.885874382;0.01129972;0.36002252;1189;;899;184;249;433;-42;1290;;6574;;0.01129972;0.4;86054.4
2021;2;20210201;5.554847547;8.947365966;6.695339985;0.014498056;0.423028538;1363;Reinigung Reservoir Vogelsberg;1277;184;128;312;-189;1400;Reinigung Reservoir Vogelsberg;6574;;0.014498056;0.4;67737.6
2021;2;20210202;8.356958464;2.686586669;1.71663827;0.02259944;0.752089972;1628;;1200;184;344;528;66;1794;;6574;;0.02259944;0.8;55296
2021;2;20210203;8.831811456;15.60281942;15.97883858;0.02259944;0.73362593;1103;Klappe offen Flawil;803;184;107;291;-70;1024;Klappe offen Flawil;6574;;0.02259944;0.7;72403.2
2021;2;20210204;6.309866992;0.049030491;0.158789118;0.040506923;0.496950604;1050;;936;184;207;391;-41;1286;;6574;;0.040506923;0.5;62640
2021;2;20210205;5.984719984;0;0;0.091891382;0.563006019;1047;;1000;184;1;185;-26;1159;;6574;;0.091891382;0.6;39830.4
2021;2;20210206;4.689689647;0;0;0.014498056;0.573790271;1063;;972;184;0;184;-31;1125;;6574;;0.014498056;0.6;39744
2021;2;20210207;3.484719984;7.674521295;10.61359946;0.014498056;0.475184408;1034;;807;184;0;184;-13;978;;6574;;0.014498056;0.5;44582.4
2021;2;20210208;2.079994554;2.284819549;0.024977714;0.055004978;0.615480543;1003;;386;184;138;322;-38;670;;6574;;0.055004978;0.6;40089.6
2021;2;20210209;0.381933573;2.113169099;4.340270917;0.017696391;0.4;964;;575;184;255;439;-53;961;;6574;;0.017696391;0.4;34128
2021;2;20210210;-1.111058182;8.403030644;8.35489078;0.014498056;0.186100454;1018;;354;184;273;457;11;822;;6574;;0.014498056;0.2;30585.6
2021;2;20210211;-7.789041383;0;0.949282895;0.058203314;0.330961086;955;;334;184;575;759;-40;1053;;6574;;0.058203314;0.3;27475.2
2021;2;20210212;-7.082033137;0;0;0.169917984;0.509513545;1011;;617;184;281;465;-57;1025;;6574;;0.169917984;0.5;25747.2
2021;2;20210213;-7.579002493;0;0;0.307852614;0.58343561;1064;;1018;184;0;184;-32;1170;;6574;;0.307852614;0.6;23328
2021;2;20210214;-8.168487237;0;0;0.225994401;0.477402715;1075;;997;184;0;184;-48;1133;;6574;;0.225994401;0.5;21513.6
2021;2;20210215;-2.303302107;1.152908528;0.73784741;0.080591662;0.564587016;1041;;940;184;155;339;-30;1249;;6574;;0.080591662;0.6;20476.8
2021;2;20210216;4.194514642;0.786083073;0.399910856;0.072279186;0.73362593;1056;;685;126;354;480;-80;1085;;6574;;0.072279186;0.7;29721.6
2021;2;20210217;6.083872591;0;1.498703458;0.164803843;0.793967105;1115;Reinigung Reservoir Chapf;564;179;590;769;217;1550;;6574;;0.164803843;0.8;36633.6
2021;2;20210218;3.074681094;0;0;0.127284164;0.74447608;1061;Reinigung Reservoir Egg;797;185;156;341;540;1678;;6574;;0.127284164;0.7;26956.8
2021;2;20210219;6.852736629;0.068016645;0.075022286;0.16309913;0.896950604;1050;Reinigung Schooren;1003;132;134;266;218;1487;;6574;;0.16309913;0.9;22636.8
2021;2;20210220;4.905817056;0;0;0.268417129;0.973922065;1080;;971;48;59;107;119;1197;;6574;;0.268417129;1;20908.8
2021;2;20210221;4.933922373;0;0;0.294214904;1.113833648;1074;;930;0;6;6;118;1054;;6574;;0.294214904;1.1;19353.6
2021;2;20210222;6.004797764;0;0;0.311700204;1.569467701;1036;;899;39;405;444;-168;1175;;6574;;0.311700204;1.6;17539.2
2021;2;20210223;6.768016645;0;0;0.351996035;1.102983499;1012;;823;133;72;205;-53;975;;6574;;0.351996035;1.1;16156.8
2021;2;20210224;6.70176712;0;0;0.30999549;1.118464042;1036;;822;138;305;443;-267;998;;6574;;0.30999549;1.1;14860.8
2021;2;20210225;6.729872438;0;0;0.407001013;1.295369606;1029;;753;140;234;374;-348;779;;6574;;0.407001013;1.3;13046.4
2021;2;20210226;7.587850193;0.385983508;0.304708539;0.305092441;1.226012038;1033;;692;167;562;729;-228;1193;;6574;;0.305092441;1.2;12009.6
2021;2;20210227;4.366825455;0;0.795429129;0.077393327;0.681714454;1070;;703;138;413;551;2;1256;;6574;;0.077393327;0.7;11577.6
2021;2;20210228;2.215756381;0;0;0.226205493;0.94345813;1068;;686;137;230;367;-52;1001;;6574;;0.226205493;0.9;11145.6
2021;3;20210301;2.33188379;0;0;0.410410441;1.075503063;1045;;667;141;315;456;5;1128;;6574;;0.410410441;1.1;11059.2
2021;3;20210302;3.407756074;0;0;0.502935098;1.218464042;1069;;625;171;198;369;-15;979;;6574;;0.502935098;1.2;10886.4
2021;3;20210303;3.186659003;0;0;0.066093607;0.836862187;1083;;628;161;436;597;-271;954;;6574;;0.066093607;0.8;10713.6
2021;3;20210304;6.976792011;4.634670202;4.871796482;0.228770553;1.399934103;1017;;572;155;601;756;-90;1238;;6574;;0.228770553;1.4;10713.6
2021;3;20210305;3.954847547;0.873085873;2.618753725;0.046692502;0.486100454;1041;;561;156;303;459;-23;997;;6574;;0.046692502;0.5;12960
2021;3;20210306;1.276864345;0.098060981;0.054080578;0.229614921;0.985016608;1056;;566;151;436;587;-15;1138;;6574;;0.229614921;1;10800
2021;3;20210307;2.523883483;0.356038737;0.345336033;0.090186669;0.8;1058;;531;167;351;518;-46;1003;;6574;;0.090186669;0.8;9849.6
2021;3;20210308;3.596869791;0;0.349687996;0.782651948;1.257039021;1015;;536;156;449;605;-17;1124;;6574;;0.782651948;1.3;9417.6
2021;3;20210309;2.000747829;0.479750321;0;0.509136657;1.038574979;1017;;505;154;99;253;105;863;;6574;;0.509136657;1;9072
2021;3;20210310;4.443789365;0.018986155;0;0.57350957;1.352408627;1005;;476;171;410;581;10;1067;;6574;;0.57350957;1.4;8726.4
2021;3;20210311;10.12480321;8.872470612;10.55454211;0.221513535;2.441239823;1030;;421;159;537;696;-11;1106;;6574;;0.221513535;2.4;13996.8
2021;3;20210312;7.477883637;0;0.412018874;0.891395354;2.321513438;1045;;409;179;541;720;-60;1069;;6574;;0.891395354;2.3;20476.8
2021;3;20210313;7.713916927;8.092171592;6.223365215;0.856408775;2.597082398;1051;;520;156;459;615;-18;1117;;6574;;0.856408775;2.6;15206.4
2021;3;20210314;2.713916927;3.338991601;5.356820042;0.151588318;0.938509081;1069;;557;170;403;573;-50;1080;;6574;;0.151588318;0.9;23500.8
2021;3;20210315;2.796869791;5.224287515;5.355652458;0.064388893;0.687681452;1034;;608;160;384;544;-31;1121;;6574;;0.064388893;0.7;25142.4
2021;3;20210316;2.813916927;2.40768374;0.738252511;0.164803843;1.023094436;1026;;641;181;185;366;-48;959;;6574;;0.164803843;1;24883.2
2021;3;20210317;1.647839301;5.232526281;7.170630509;0.115984444;0.80919489;1022;;653;158;349;507;-43;1117;;6574;;0.115984444;0.8;26956.8
2021;3;20210318;0.47281441;0.049030491;0.412018874;0.294848181;1.075821718;1042;;677;177;248;425;-54;1048;;6574;;0.294848181;1.1;27388.8
2021;3;20210319;0.426914127;0.518066427;1.598346881;0.692465279;1.326077935;1029;;677;160;287;447;-37;1087;;6574;;0.692465279;1.3;22896
2021;3;20210320;-0.567096918;0;0.149866284;0.651098009;1.186419109;1061;;644;172;247;419;9;1072;;6574;;0.651098009;1.2;19785.6
2021;3;20210321;0.99880881;0;0.049955428;0.250720738;0.912497044;1129;;636;184;318;502;-44;1094;;6574;;0.250720738;0.9;16848
2021;3;20210322;2.683872591;0;0.024977714;0.197209382;0.954055522;1037;;618;159;318;477;-21;1074;;6574;;0.197209382;1;13737.6
2021;3;20210323;3.091800564;0;0;1.035077399;1.66002252;1056;;606;181;302;483;-41;1048;;6574;;1.035077399;1.7;12009.6
2021;3;20210324;4.539911328;0;0;1.297958203;1.936928084;1059;;595;159;506;665;-25;1235;;6574;;1.297958203;1.9;11664
2021;3;20210325;7.490880837;0;0;1.52713496;2.30786665;1046;;589;181;281;462;-86;965;;6574;;1.52713496;2.3;11404.8
2021;3;20210326;8.950797611;9.538062805;0;1.305637405;2.255392126;1069;;589;161;454;615;-42;1162;;6574;;1.305637405;2.3;10627.2
2021;3;20210327;7.251889236;0;4.565515257;0.313193826;1.705061647;1084;;558;178;308;486;-1;1043;;6574;;0.313193826;1.7;11318.4
2021;3;20210328;6.641850346;0;0;1.58855259;2.189083953;1076;;526;146;447;593;-55;1064;;6574;;1.58855259;2.2;9504
2021;3;20210329;8.703878037;0;0;1.820067335;2.536928084;1074;;545;184;397;581;-38;1088;;6574;;1.820067335;2.5;8899.2
2021;3;20210330;10.3958505;0;0;1.910676187;2.752408627;1081;;539;158;486;644;-67;1116;;6574;;1.910676187;2.8;8899.2
2021;3;20210331;11.65991677;0;0;1.842260571;2.841492581;1106;;509;181;496;677;-99;1087;;6574;;1.842260571;2.8;10281.6
2021;4;20210401;13.25494711;0.757778626;0.860806718;2.162046178;3.02443104;1083;;503;162;595;757;-24;1236;;6574;;2.162046178;3;9158.4
2021;4;20210402;10.61163411;0;0;1.377494407;2.412178389;1067;;473;184;374;558;-42;989;;6574;;1.377494407;2.4;8380.8
2021;4;20210403;4.759817209;0;0;0.587796535;1.700497151;1084;;467;154;514;668;43;1178;;6574;;0.587796535;1.7;7084.8
2021;4;20210404;4.756687001;0;0;2.378007412;2.409447648;1064;;464;171;493;664;-110;1018;;6574;;2.378007412;2.4;6652.8
2021;4;20210405;5.856786565;3.434697432;4.963465748;1.071525639;2.732363588;1098;;435;182;432;614;-14;1035;;6574;;1.071525639;2.7;6912
2021;4;20210406;-0.890133008;1.612553839;0.960539286;0.555602087;1.081470061;1081;;439;160;586;746;-67;1118;;6574;;0.555602087;1.1;8985.6
2021;4;20210407;0.343789365;0.098060981;1.10780458;0.501035272;1.321373279;1086;;419;183;405;588;-15;992;;6574;;0.501035272;1.3;8812.8
2021;4;20210408;3.452908528;0;0;2.630448841;2.389083953;1106;;424;166;537;703;92;1219;;6574;;2.630448841;2.4;7603.2
2021;4;20210409;7.343789365;0;0;2.13451173;2.753989624;1121;;401;163;480;643;117;1161;;6574;;2.13451173;2.8;7171.2
2021;4;20210410;10.50445397;0;0;1.172378753;2.608297904;1145;;410;156;450;606;155;1171;;6574;;1.172378753;2.6;6566.4
2021;4;20210411;11.4868309;6.387777859;0;1.467876187;3.08445356;1091;;388;176;482;658;24;1070;;6574;;1.467876187;3.1;6566.4
2021;4;20210412;2.194930773;5.629972002;11.04802697;0.108094151;1.1;1118;;391;162;419;581;216;1188;;6574;;0.108094151;1.1;12096
2021;4;20210413;1.732903082;0;0.37466571;0.71655834;1.661425021;1094;;397;184;372;556;52;1005;;6574;;0.71655834;1.7;9849.6
2021;4;20210414;2.764886437;0.098060981;0;1.41670282;2.041558478;1191;;400;183;392;575;192;1167;;6574;;1.41670282;2;8208
2021;4;20210415;2.986903235;0.049030491;0.162241734;1.181324505;1.914396696;1270;;394;183;425;608;280;1282;;6574;;1.181324505;1.9;7171.2
2021;4;20210416;3.261756228;0;0;2.159058937;2.411094542;1583;;391;184;290;474;726;1591;;6574;;2.159058937;2.4;6912
2021;4;20210417;4.112725737;0;0;0.69118275;1.726575085;1213;;366;181;448;629;353;1348;Schooren Brunnen 4 ausser Betrieb;6574;;0.69118275;1.7;6307.2
2021;4;20210418;5.132903082;0;0;0.311278021;1.43559148;1053;;367;184;421;605;48;1020;;6574;;0.311278021;1.4;6048
2021;4;20210419;6.365058335;0;0;1.372348306;2.486419109;1161;;362;179;362;541;290;1193;;6574;;1.372348306;2.5;6220.8
2021;4;20210420;6.938892036;0;0;2.25988009;2.830961086;1209;;341;338;417;755;208;1304;;6574;;2.25988009;2.8;5961.6
2021;4;20210421;9.5348421;0.107927973;0.083766832;2.724630274;3.086419109;1171;;339;184;369;553;261;1153;;6574;;2.724630274;3.1;5529.6
2021;4;20210422;9.679822655;0;0;1.691516621;2.758620018;1373;Schwimmbadfüllung;337;183;417;600;368;1305;;6574;;1.691516621;2.8;13305.6
2021;4;20210423;8.229772873;0;0;3.550143113;3.457039021;1573;;338;193;354;547;641;1526;;6574;;3.550143113;3.5;7257.6
2021;4;20210424;10.06876447;0;0;3.442487125;3.52791169;1354;;335;184;377;561;604;1500;;6574;;3.442487125;3.5;6048
2021;4;20210425;10.78951775;0;0;3.754625492;3.690983606;1168;;311;184;229;413;519;1243;;6574;;3.754625492;3.7;5616
2021;4;20210426;9.227490058;0;0;3.212888185;3.369536065;1167;;309;184;375;559;386;1254;;6574;;3.212888185;3.4;5788.8
2021;4;20210427;9.039639865;0;0;3.35890822;3.361922172;1319;;308;175;364;539;389;1236;;6574;;3.35890822;3.4;5529.6
2021;4;20210428;11.68278097;2.141189983;0.22488857;1.060648103;2.763006019;1376;;290;184;404;588;466;1344;;6574;;1.060648103;2.8;5443.2
2021;4;20210429;10.97594462;1.337224481;3.002561176;0.293143466;1.795182746;1193;;302;164;394;558;479;1339;;6574;;0.293143466;1.8;6048
2021;4;20210430;9.78404449;4.842281608;4.029329677;0.55706375;2.397587913;1096;;284;184;393;577;107;968;;6574;;0.55706375;2.4;6393.6
2021;5;20210501;6.981933573;24.04101808;17.21215654;0.097005523;0.660088417;1130;;284;184;322;506;425;1215;;6574;;0.097005523;0.7;10800
2021;5;20210502;5.596869791;5.972609507;12.36744532;0.343245395;1.770938566;1112;;177;184;362;546;346;1069;;6574;;0.343245395;1.8;32227.2
2021;5;20210503;7.292819856;0;0;1.937334309;2.826077935;1100;;523;162;393;555;171;1249;;6574;;1.937334309;2.8;21427.2
